First Author,Year,Country,Design,Outcome,Population - Primary,Population - Original,Risk Factor - Category,Risk Factor - Primary,Risk Factor - Secondary,Risk Factor - Original,Comparator,Estimator,Size Effect,Confidence Interval,P Value,Paper Title,Paper DOI,Paper PMID,Paper Web Link
Viner,2014,Canada,Cohort,SI,,Patients with multiple sclerosis,Personality and Psychological Traits,Self-directed traits,Self-efficacy,Self-efficacy,,HR,3.5,CI95 [1.5-8.2],,Prevalence and risk factors for suicidal ideation in a multiple sclerosis population, 10.1016/j.jpsychores.2013.12.011,24630182,https://pubmed.ncbi.nlm.nih.gov/24630182/
Viner,2014,Canada,Cohort,SI,,Patients with multiple sclerosis,Age,Age: ≥ 65 years,Age: 65+ years,Age (65+ years),,HR,4.3,CI95 [1.7-11.3],,Prevalence and risk factors for suicidal ideation in a multiple sclerosis population, 10.1016/j.jpsychores.2013.12.010,24630182,https://pubmed.ncbi.nlm.nih.gov/24630182/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Timing of Cancer Diagnosis (unspecified),Years after cancer diagnosis: 4 years,Years after diagnosis: 4 year,General population,SMR,1.15,CI95 [1.00-1.32],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Breast cancer,Breast cancer,Anatomical cancer site: Breast,General population,SMR,1.21,CI95 [1.05-1.39],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Unspecified cancer ,Unspecified cancer ,Cancer,General population,SMR,1.23,CI95 [1.19-1.28],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer ,Gender,Woman/Female/Girl,Woman,Women,General population,SMR,1.24,CI95 [1.15-1.34],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Uro-gential cancer,Prostate cancer,Anatomical cancer site: Prostate,General population,SMR,1.25,CI95 [1.14-1.36],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Timing of Cancer Diagnosis (unspecified),Years after cancer diagnosis: 3 years,Years after diagnosis: 3 year,General population,SMR,1.32,CI95 [1.17-1.50],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Unspecified cancer ,Unspecified site of cancer ,Anatomical cancer site: Other,General population,SMR,1.39,CI95 [1.30-1.49],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Stage of cancer (unspecified),Cancer stage (unspecified): Unknown ,Cancer stage: Unknown ,General population,SMR,1.4,CI95 [1.27-1.55],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer ,Gender,Man/Male/Boy,Man,Men,General population,SMR,1.41,CI95 [1.35-1.47],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Blood cancer,Lymphoma or leukemia,Anatomical cancer site: Lymphoma or leukemia,General population,SMR,1.45,CI95 [1.22-1.71],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Digestive system cancer,Colorectum cancer,Anatomical cancer site: Colon or rectum,General population,SMR,1.46,CI95 [1.32-1.61],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Uro-gential cancer,Testis cancer,Anatomical cancer site: Testis,General population,SMR,1.49,CI95 [1.05-1.95],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Stage of cancer (unspecified),Cancer stage (unspecified): III,Cancer stage: III,General population,SMR,1.59,CI95 [1.47-1.71],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Timing of Cancer Diagnosis (unspecified),Years after cancer diagnosis: 2 years,Years after diagnosis: 2 year,General population,SMR,1.71,CI95 [1.54-1.89],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Digestive system cancer,"Esophagus, liver, or pancreas cancer","Anatomical cancer site: Esophagus, lover, or pancreas",General population,SMR,2.62,CI95 [2.05-3.30],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Central nervous system cancer,Central nervous system cancer,Anatomical cancer site: Central nervous system,General population,SMR,2.81,CI95 [1.92-3.97],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer ,Cancer,Timing of Cancer Diagnosis (unspecified),Years after cancer diagnosis: 1 year,Years after diagnosis: 1 year,General population,SMR,3.17,CI95 [2.96-3.40],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,"Bronchus, trachea and lung cancer ",Lung cancer,Anatomical cancer site: Lung,General population,SMR,3.86,CI95 [3.36-4.42],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Vyssoki,2015,Australia,Cohort,SC,Individuals suffering from cancer,Patients with cancer,Cancer,Stage of cancer (unspecified),Cancer stage (unspecified): IV,Cancer stage: IV,General population,SMR,4.07,CI95 [3.58-4.61],,"Suicide among 915,303 Austrian cancer patients: Who is at risk? ", 10.1016/j.jad.2015.01.028,25661393,https://pubmed.ncbi.nlm.nih.gov/25661393/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Fathers,Family Characteristics,Family adversity,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Parent did not spend time in care as a child and whose child was placed in care,HR,2.32,CI95 [1.02-5.33],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.028, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent who spent time in care as a child and whose child was not placed in care,Being a parent who spent time in care as a child and whose child was not placed in care,Neither generation spent time in out-of-home care,HR,2.35,CI95 [1.27-4.35],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.025, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Parent spent time in care as a child and child was not placed in care,HR,2.35,CI95 [1.15-4.82],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.027, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent who spent time in out-of-home care as a child ,Being a parent who spent time in out-of-home care as a child ,Parent did not spend time in out-of-home care,HR,2.47,CI95 [1.54-3.97],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.022, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent who did not spent time in care as a child and whose child was placed in care,Being a parent who did not spent time in care as a child and whose child was placed in care,Neither generation spent time in out-of-home care,HR,3.23,CI95 [1.79-5.83],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.026, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent whose child was placed in out-of-home care,Being a parent whose child was placed in out-of-home care,Child was not placed in out-of-home care,HR,3.25,CI95 [2.03-5.21],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.023, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wall-Wieler ,2018,Sweden,Cohort,SC,Parents,Mothers,Family Characteristics,Family adversity,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Being a parent who spent time in out-of-home care as a child and whose child was placed in care,Neither generation spent time in out-of-home care,HR,5.52,CI95 [2.91-10.46],,Intergenerational involvement in out-of-home care and death by suicide in Sweden: A population-based cohort study, 10.1016/j.jad.2018.06.024, 29936388,https://pubmed.ncbi.nlm.nih.gov/29936388/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Disability due to mental health condition,Number of sick-leave spells: 1 spell,Number of sick-leave spells: 1 spell,No sick-leave spell,HR,1.18,CI95 [1.01-1.39],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.071,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Disability due to mental health condition,Sick-leave spells,Sickness absence: New sick-leave spells,No sick-leave spell,HR,1.23,CI95 [1.06-1.43],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.074,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Mental health disorders (unspecified),Sick-leave diagnoses: Spells with mental diagnoses,Sick-leave diagnoses: Spells with mental diagnoses,No sick-leave spell,HR,1.25,CI95 [1.08-1.46],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.073,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Education,High school,High school (10-12 years),Education: High school (10-12 years),University (> 12 years),HR,1.27,CI95 [1.09-1.49],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.080,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Disability due to mental health condition,Sickness absence grade: Full-time,Sickness absence grade: Full-time,No sick-leave spell,HR,1.32,CI95 [1.12-1.56],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.069,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Gender,Woman/Female/Girl,Female,Female,Male,HR,1.34,CI95 [1.17-1.52],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.075,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Medication,Psychotropic drugs,Only antidepressants,Only antidepressants,No antidepressants/anxiolytics,HR,1.34,CI95 [1.14-1.57],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.084,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2017,China ,Meta-analysis,SC,,Women,Physical Health Conditions,Endocrine and metabolic condition,Diabetes,Diabetes,,RR,1.36,CI95 [1.10-1.69],, Suicide risk in patients with diabetes: a systematic review and meta-analysis , 10.1530/EJE-16-0954,28512134,https://pubmed.ncbi.nlm.nih.gov/28512134/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Living Condition,Household structure ,Single living with children,Family situation: Single living with children,Married living without children,HR,1.37,CI95 [1.01-1.86],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.083,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Disability due to mental health condition,Sickness absence length: > 365 days,Sickness absence length (days): > 365,No sick-leave spell,HR,1.39,CI95 [1.15-1.68],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.070,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2017,China ,Meta-analysis,SC,Males,Men,Physical Health Conditions,Endocrine and metabolic condition,Diabetes,Diabetes,,RR,1.39,CI95 [1.23-1.57],, Suicide risk in patients with diabetes: a systematic review and meta-analysis , 10.1530/EJE-16-0953,28512134,https://pubmed.ncbi.nlm.nih.gov/28512134/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Disability due to mental health condition,Number of sick-leave spells: ? 2 spell,Number of sick-leave spells: ? 2 spell,No sick-leave spell,HR,1.44,CI95 [1.15-1.81],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.072,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Age,Age: < 25 years ,Age: 16-24 years,Age: 16-24 years,35-44 years,HR,1.47,CI95 [1.21-1.78],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.076,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2017,China ,Meta-analysis,SC,Individuals suffering from a physical health condition,Diabetes patients and controls,Physical Health Conditions,Endocrine and metabolic condition,Diabetes,Diabetes,,RR,1.56,CI95 [1.29-1.89],, Suicide risk in patients with diabetes: a systematic review and meta-analysis , 10.1530/EJE-16-0952,28512134,https://pubmed.ncbi.nlm.nih.gov/28512134/
Wang,2015,Canada,Cohort,SA,Individuals suffering from a psychiatric condition,Adults referred to psychiatric services in the emergency department,Gender,Man/Male/Boy,Male,Sex: Male,No known SA at 6 months vs. SA at 6 months,OR,1.58,CI95 [1.06-2.35],,Predictors of Future Suicide Attempts Among Individuals Referred to Psychiatric Services in the Emergency Department, 10.1097/NMD.0000000000000320,26053262,https://pubmed.ncbi.nlm.nih.gov/26053262/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Education,High school,Compulsory school (0-9 years),Education: Compulsory (9 or less years),University (> 12 years),HR,1.6,CI95 [1.34-1.91],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.079,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Physical Health Conditions,Physical health condition (unspecified),Hospital stay due to somatic diagnoses: 1-3 days,"Hospital stay due to somatic diagnoses, 2000-2005: 1-3 days",No hospital stay,HR,1.66,CI95 [1.44-1.91],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.088,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2018,USA,Cohort,Suicidal thoughts,Ethnic groups and communities,Racial/ethnic minority individuals with no suicidal thoughts or attempts at Wave 1,Stigma and Discrimination,Discrimination,Perceived institutional discrimination,Perceived institutional discrimination,Per one unit of increase,OR,1.67,CI95 [1.05-2.66],,Perceived racial discrimination on the change of suicide risk among ethnic minorities in the United States, 10.1080/13557858.2018.1557117,30525981,https://pubmed.ncbi.nlm.nih.gov/30525981/
Wang,2015,Canada,Cohort,SA,Individuals suffering from a psychiatric condition,Adults referred to psychiatric services in the emergency department,Psychiatric and Mental Health Conditions,Depression severity,SAD PERSONS Scale: Depression or hopelessness,SAD PERSONS Scale: Depression or hopelessness,No known SA at 6 months vs. SA at 6 months,OR,1.77,CI95 [1.18-2.65],,Predictors of Future Suicide Attempts Among Individuals Referred to Psychiatric Services in the Emergency Department, 10.1097/NMD.0000000000000320,26053262,https://pubmed.ncbi.nlm.nih.gov/26053262/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Physical Health Conditions,Physical health condition (unspecified),Hospital stay due to somatic diagnoses: > 3 days,"Hospital stay due to somatic diagnoses, 2000-2005: > 3 days",No hospital stay,HR,1.79,CI95 [1.54-2.07],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.089,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Non-fatal suicidal behaviors,SA,SA,"Previous SA, 2000-2004 (inpatient care): Yes",No,HR,1.81,CI95 [1.53-2.13],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.090,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SC,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Medication,Psychotropic drugs,Both antidepressants and anxiolytics,Both antidepressants and anxiolytics,No antidepressants/anxiolytics,HR,1.84,CI95 [1.13-2.98],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.093,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Medication,Psychotropic drugs,Both antidepressants and anxiolytics,Both antidepressants and anxiolytics,No antidepressants/anxiolytics,HR,1.92,CI95 [1.62-2.27],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.085,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Canada,Cohort,SA,Individuals suffering from a psychiatric condition,Adults referred to psychiatric services in the emergency department,Suicidal ideation and cognitions,SI,SAD PERSONS Scale: Organized plan or serious attempt,SAD PERSONS Scale: Organized plan or serious attempt,No known SA at 6 months vs. SA at 6 months,OR,1.95,CI95 [1.25-3.06],,Predictors of Future Suicide Attempts Among Individuals Referred to Psychiatric Services in the Emergency Department, 10.1097/NMD.0000000000000320,26053262,https://pubmed.ncbi.nlm.nih.gov/26053262/
Wang,2015,Taiwan,Cohort,SC,,Individuals with an episode of non-fatal SA,Gender,Man/Male/Boy,Male,Male,Female,HR,2.14,CI95 [1.16-3.96],,Switching suicide methods as a predictor of completed suicide in individuals with repeated self-harm: A community cohort study in northern Taiwan, 10.1177/0004867414553951,25313258,https://doi.org/10.1177/0004867414553951
Wang,2015,Sweden,Cohort,SC,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Non-fatal suicidal behaviors,SA,SA,Previous SA 2000-2004 (inpatient care): Yes,No,HR,2.17,CI95 [1.32-3.57],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.096,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2017,China ,Meta-analysis,SC,Individuals suffering from a physical health condition,Diabetes patients and controls,Physical Health Conditions,Endocrine and metabolic condition,Type 1 diabetes,Type 1 diabetes,,RR,2.25,CI95 [1.50-3.38],, Suicide risk in patients with diabetes: a systematic review and meta-analysis , 10.1530/EJE-16-0955,28512134,https://pubmed.ncbi.nlm.nih.gov/28512134/
Wang,2015,Canada,Cohort,SA,Individuals suffering from a psychiatric condition,Adults referred to psychiatric services in the emergency department,Non-fatal suicidal behaviors,SA,SA,Columbia Classification Algorithm of Suicide Assessment: SA,No known SA at 6 months vs. SA at 6 months,OR,2.28,CI95 [1.47-3.55],,Predictors of Future Suicide Attempts Among Individuals Referred to Psychiatric Services in the Emergency Department, 10.1097/NMD.0000000000000320,26053262,https://pubmed.ncbi.nlm.nih.gov/26053262/
Wang,2018,USA,Cohort,Suicidal thoughts and SA,Ethnic groups and communities,Racial/ethnic minority individuals with no suicidal thoughts or attempts at Wave 1,Stigma and Discrimination,Discrimination,Perceived interpersonal discrimination,Perceived interpersonal discrimination,Per one unit of increase,OR,2.34,CI95 [1.17-4.66],,Perceived racial discrimination on the change of suicide risk among ethnic minorities in the United States, 10.1080/13557858.2018.1557122,30525981,https://pubmed.ncbi.nlm.nih.gov/30525981/
Wang,2015,Canada,Cohort,SA,Individuals suffering from a psychiatric condition,Adults referred to psychiatric services in the emergency department,Suicidal ideation and cognitions,SI,SI,SI,No known SA at 6 months vs. SA at 6 months,OR,2.4,CI95 [1.59-3.60],,Predictors of Future Suicide Attempts Among Individuals Referred to Psychiatric Services in the Emergency Department, 10.1097/NMD.0000000000000320,26053262,https://pubmed.ncbi.nlm.nih.gov/26053262/
Wang,2018,USA,Cohort,SA,Ethnic groups and communities,Racial/ethnic minority individuals with suicidal thoughts but no attempts at Wave 1,Stigma and Discrimination,Discrimination,Perceived institutional discrimination,Perceived institutional discrimination,Per one unit of increase,OR,2.67,CI95 [1.30-5.48],,Perceived racial discrimination on the change of suicide risk among ethnic minorities in the United States, 10.1080/13557858.2018.1557123,30525981,https://pubmed.ncbi.nlm.nih.gov/30525981/
Wang,2015,Sweden,Cohort,SC,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Mental health disorders (unspecified),Hospital stay due to mental diagnoses: 1-14 days (indicator of condition severity),"Hospital stay due to mental diagnoses, 2000-2005: 1-14 days",No hospital stay,HR,2.7,CI95 [1.77-4.11],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.094,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SC,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Gender,Man/Male/Boy,Male,Male,Female,HR,2.8,CI95 [1.95-4.01],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.091,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Sweden,Cohort,SA,Individuals suffering from depression,Individuals who had in- or out-patient care due to depressive diagnoses,Psychiatric and Mental Health Conditions,Mental health disorders (unspecified),Hospital stay due to mental diagnoses: 1-14 days (indicator of condition severity),"Hospital stay due to mental diagnoses, 2000-2005: 1-14 days",No hospital stay,HR,3.01,CI95 [2.61-3.47],,"Sick-leave measures, socio-demographic factors and health care as risk indicators for suicidal behavior in patients with depressive disorders--a nationwide prospective cohort study in Sweden", 10.1016/j.jad.2014.10.086,25462417,https://pubmed.ncbi.nlm.nih.gov/25462417/
Wang,2015,Taiwan,Cohort,SC,,Individuals with an episode of non-fatal SA,Age,Age: 50-64 years old,Age: 50-64 years old,Age: 50-64 years old,< 35 years old,HR,3.11,CI95 [1.20-8.05],,Switching suicide methods as a predictor of completed suicide in individuals with repeated self-harm: A community cohort study in northern Taiwan, 10.1177/0004867414553951,25313258,https://doi.org/10.1177/0004867414553951
